u_11,u_20,u_02,u_21,u_12,u_30,u_03,eta_11,eta_20,eta_02,eta_21,eta_12,eta_30,eta_03,phi_1,phi_2,phi_3,phi_4,phi_5,phi_6,phi_7,caracter
-3586.349775785,11896.280269058,38788.708520179,8312.128818195,16679.850248346,17095.098976452,52731.923786925,-0.018029469,0.059805547,0.195000445,0.001978678,0.003970590,0.004069438,0.012552680,0.254805992,0.019577907,0.000105282,0.000275802,0.000000038,0.000011383,0.000000028,f
-1263.197435897,10496.843589744,26374.258974359,-28857.833635766,26513.186377383,-2193.013859303,90693.093859304,-0.008305046,0.069012778,0.173400782,-0.009607319,0.008826741,-0.000730096,0.030193447,0.242413561,0.011172750,0.004223219,0.000489344,0.000000542,0.000031858,0.000000449,f
-17749.458029197,28344.501824818,46205.465328467,-52157.790339123,75456.026579733,1675.518001758,-9017.370417978,-0.059104967,0.094386028,0.153862304,-0.007419383,0.010733529,0.000238340,-0.001282710,0.248248332,0.017511016,0.001461554,0.000196108,0.000000090,0.000019917,-0.000000055,f
-12359.363067293,43704.359937402,63390.209702660,19756.181619363,-46500.105346040,-41761.211042294,152202.395164588,-0.030268742,0.107034318,0.155246019,0.001914039,-0.004505073,-0.004045954,0.014745834,0.262280337,0.005989155,0.000170734,0.000350671,0.000000070,0.000027104,-0.000000049,f
-4133.578313253,12327.108433735,30416.684337349,-35713.411380461,14898.233386558,-2956.924372187,117840.558002613,-0.024001035,0.071575604,0.176610157,-0.010179140,0.004246338,-0.000842791,0.033587258,0.248185761,0.013336456,0.004296440,0.000559524,0.000000846,0.000048687,0.000000193,f
-8940.793345009,26982.150612960,46939.957968476,-4852.561552075,3449.780306771,-23138.002754255,66734.491416722,-0.027422298,0.082756925,0.143969495,-0.000622846,0.000442793,-0.002969857,0.008565645,0.226726420,0.006754908,0.000127347,0.000069474,0.000000002,0.000005673,-0.000000006,f
-2553.492600423,17558.887949260,34556.004228330,12738.590535871,-7904.014106352,-5251.059585480,116910.196711200,-0.011413329,0.078482843,0.154454739,0.002617993,-0.001624407,-0.001079181,0.024027000,0.232937582,0.006292785,0.000275961,0.000717265,0.000000318,0.000056670,-0.000000023,f
-15479.034205231,27598.442655936,38212.470824950,45317.362986774,52063.604848406,-90813.621608930,-72144.251942237,-0.062665871,0.111730514,0.154700723,0.008229504,0.009454602,-0.016491495,-0.013101191,0.266431237,0.017554485,0.003440060,0.000073251,-0.000000030,-0.000009701,-0.000000022,f
-4897.185185185,12963.911111111,29996.864197531,-15361.378326475,46890.208321902,-25599.664855967,4208.374333181,-0.029856334,0.079036190,0.182879830,-0.004653638,0.014205110,-0.007755266,0.001274902,0.261916021,0.014349104,0.002769327,0.000053016,0.000000003,-0.000000532,-0.000000020,f
-9746.519572954,26132.727758007,41853.622775801,-40242.304124822,83539.122832793,-28181.198718355,-41985.754967641,-0.030858650,0.082739352,0.132513591,-0.005374549,0.011157043,-0.003763732,-0.005607395,0.215252943,0.006286500,0.001497027,0.000175264,0.000000090,0.000013304,0.000000006,f
-4394.144329897,7989.773195876,28344.453608247,-5364.672547561,14331.557019875,-7812.665107875,39237.365713679,-0.029188439,0.053072678,0.188280195,-0.001809106,0.004832970,-0.002634632,0.013231849,0.241352872,0.021688932,0.000641723,0.000135312,0.000000039,0.000014057,-0.000000007,f
-4854.212121212,11403.613053613,31687.696969697,-35929.527795437,25354.546372819,9983.822474340,93733.992653811,-0.026375710,0.061962351,0.172177379,-0.009425584,0.006651393,0.002619109,0.024589737,0.234139730,0.014930065,0.003095370,0.000315894,0.000000075,0.000001040,0.000000303,f
-1081.232000000,9856.544000000,44088.496000000,-4932.723456000,15782.688768000,3334.983552000,-119701.221504000,-0.007688761,0.070090980,0.313518194,-0.001811376,0.005795659,0.001224660,-0.043956228,0.383609173,0.059493277,0.001745173,0.002143958,0.000004140,0.000507785,-0.000000246,f
-4414.755760369,16117.345622120,32978.479262673,-14315.941897259,21973.717003972,-23648.435473253,4212.911168213,-0.023438360,0.085568528,0.175085897,-0.003648343,0.005599886,-0.006026679,0.001073638,0.260654425,0.010210786,0.000665490,0.000006811,-0.000000000,0.000000474,0.000000000,f
-5916.090507726,12976.997792494,32555.289183223,-10737.288047795,22755.251850552,-5020.051498716,37490.259647481,-0.028829586,0.063237956,0.158644549,-0.002458380,0.005209981,-0.001149377,0.008583669,0.221882505,0.012426998,0.000536229,0.000054008,0.000000005,-0.000000862,0.000000007,f
-1635.539351852,12077.497685185,28622.831018519,-9098.737450703,1900.597597308,19455.934017061,69371.673043125,-0.008763821,0.064715673,0.153371651,-0.002345696,0.000489983,0.005015829,0.017884335,0.218087324,0.008167101,0.000633651,0.000271763,0.000000045,0.000015719,0.000000104,f
-4117.130120482,10065.653012048,32255.701204819,-35740.949693714,14404.409226303,5109.175113950,133582.157375526,-0.023905531,0.058444785,0.187288148,-0.010186989,0.004105587,0.001456232,0.038073974,0.245732932,0.018886510,0.004828706,0.000808618,0.000001450,0.000081383,0.000000671,f
-10806.089820359,17029.544910180,41267.512974052,-14066.595109183,46993.232134534,-11936.358134031,3989.724686356,-0.043051979,0.067846522,0.164411747,-0.002503771,0.008364520,-0.002124602,0.000710148,0.232258269,0.016738734,0.000808421,0.000042154,-0.000000003,-0.000001522,-0.000000007,f
-4202.403846154,7505.371794872,18574.740384615,-23433.202909270,-22985.911119329,19825.088921762,85484.249445266,-0.043170651,0.077101535,0.190815463,-0.013628409,-0.013368271,0.011529983,0.049716394,0.267916997,0.020385678,0.010874806,0.001305722,0.000004596,0.000159166,0.000001758,f
1413.394628099,18393.559917355,34176.650826446,-16575.839995560,15592.801115019,-19594.583933816,2931.336939075,0.006033547,0.078519056,0.145894452,-0.003216341,0.003025595,-0.003802092,0.000568791,0.224413508,0.004685059,0.000270269,0.000007612,-0.000000000,0.000000481,0.000000000,g
7622.253521127,37954.985915493,53485.214397496,-61824.772333532,-12136.561220217,-774.243999206,26134.214987718,0.018667307,0.092953793,0.130988155,-0.005989773,-0.001175827,-0.000075011,0.002531963,0.223941948,0.002840486,0.000432222,0.000013521,-0.000000000,0.000000718,-0.000000001,g
160.950530035,21823.038869258,44061.335689046,-10521.736255915,29785.613892046,-18968.983855461,21645.693466019,0.000502411,0.068121212,0.137538662,-0.001380532,0.003908098,-0.002488874,0.002840079,0.205659874,0.004819792,0.000250758,0.000004144,0.000000000,0.000000012,0.000000000,g
4978.833333333,20938.387719298,43985.166666667,-4257.798830409,11264.669005848,-11872.826543551,-3959.777777778,0.015324202,0.064445638,0.135380630,-0.000548906,0.001452216,-0.001530619,-0.000510486,0.199826268,0.005971098,0.000035951,0.000001128,-0.000000000,0.000000084,0.000000000,g
1715.707317073,16346.536585366,38307.674796748,-8397.489192941,30292.661511006,-11472.828078525,3486.469429572,0.007087825,0.067529813,0.158254324,-0.001564000,0.005641891,-0.002136770,0.000649341,0.225784137,0.008431886,0.000391907,0.000013122,-0.000000000,-0.000001130,-0.000000001,g
5057.118067979,27666.239713775,39402.296958855,-8462.805197756,3834.211158439,-25807.153145311,-5466.497310238,0.016183762,0.088537350,0.126095017,-0.001145473,0.000518975,-0.003493096,-0.000739911,0.214632367,0.002458235,0.000032774,0.000012400,0.000000000,0.000000164,-0.000000000,g
5382.241610738,24979.328859060,44679.953020134,-15269.452457096,5124.110535562,-18334.720057655,10655.346515923,0.015152025,0.070321519,0.125782490,-0.001760791,0.000590885,-0.002114261,0.001228717,0.196104010,0.003994255,0.000057502,0.000002604,0.000000000,-0.000000064,0.000000000,g
3381.944550669,18404.569789675,54252.290630975,-23240.029324131,-22793.796785716,-18560.579529044,-121453.282964509,0.012364117,0.067285625,0.198342006,-0.003715202,-0.003643866,-0.002967135,-0.019415789,0.265627632,0.017787261,0.000131829,0.000578748,0.000000159,0.000071956,0.000000011,g
-7876.945454545,17505.898181818,50731.863636364,-7387.741289257,-1440.895867770,-5594.678320661,17687.766942147,-0.026039489,0.057870738,0.167708640,-0.001041370,-0.000203107,-0.000788621,0.002493253,0.225579378,0.014776585,0.000031587,0.000003091,-0.000000000,0.000000273,-0.000000000,g
355.127659574,17307.978723404,58553.567375887,-10322.428851667,4027.197223480,-11632.427342689,-61990.705799508,0.001116417,0.054411180,0.184075145,-0.001366420,0.000533096,-0.001539829,-0.008205949,0.238486325,0.016817729,0.000026719,0.000092644,0.000000003,0.000011793,0.000000004,g
14.783972125,21201.493031359,45411.303135889,-6401.339484515,-26353.555378844,-14571.881581663,661.884301133,0.000044871,0.064349127,0.137828865,-0.000810944,-0.003338562,-0.001846018,0.000083850,0.202177992,0.005399280,0.000073077,0.000027409,-0.000000001,-0.000001936,0.000000001,g
-693.220833333,15890.247916667,35047.591666667,-3339.392482639,6749.767673611,-16270.003289931,4649.565069444,-0.003008771,0.068968090,0.152116283,-0.000661553,0.001337167,-0.003223180,0.000921105,0.221084373,0.006949833,0.000060784,0.000003624,0.000000000,-0.000000284,0.000000000,g
-951.690391459,20920.825622776,44830.991103203,-15802.936221679,-18873.358645408,-18183.270019376,-3749.313762492,-0.003013166,0.066237844,0.141940297,-0.002110557,-0.002520626,-0.002428461,-0.000500739,0.208178141,0.005767178,0.000060352,0.000031312,0.000000001,-0.000001494,0.000000001,g
4088.319371728,25557.082024433,37994.073298429,-32355.063412004,805.830295223,-10712.758635393,43024.161892491,0.012451898,0.077839856,0.115719517,-0.004116761,0.000102531,-0.001363059,0.005474266,0.193559373,0.002055068,0.000320506,0.000003432,-0.000000000,-0.000000076,-0.000000000,g
1992.988281250,17124.742187500,43820.294921875,-15065.578521729,21393.844619751,-10079.344665527,8802.542564392,0.007602647,0.065325707,0.167161159,-0.002539867,0.003606733,-0.001699250,0.001483998,0.232486866,0.010601660,0.000239612,0.000004753,0.000000000,-0.000000318,-0.000000000,g
4236.965779468,23637.652091255,40409.832699620,11376.957538782,71691.223337044,-21943.414578786,66750.202981103,0.015313818,0.085434415,0.146054709,0.001792924,0.011298002,-0.003458118,0.010519334,0.231489124,0.004612872,0.001421606,0.000213055,0.000000113,0.000011376,0.000000031,g
8815.306250000,20026.731250000,38538.247916667,-18262.596692708,-3639.224505209,7133.610703125,5745.197821180,0.038260878,0.086921577,0.167266701,-0.003617924,-0.000720951,0.001413209,0.001138156,0.254188278,0.012310918,0.000156595,0.000006628,-0.000000000,0.000000193,0.000000000,g
2348.745945946,22386.713513514,40862.749549550,-15939.251015340,31955.360097395,-10292.696975895,43864.742913724,0.007625180,0.072678236,0.132660497,-0.002196521,0.004403634,-0.001418393,0.006044817,0.205338732,0.003830445,0.000373644,0.000023721,0.000000001,0.000000704,0.000000002,g
-3918.958000000,16911.798000000,34119.318000000,-13871.718568000,-38311.742872001,-702.540792000,18260.141112000,-0.015675832,0.067647192,0.136477272,-0.002481448,-0.006853413,-0.000125674,0.003266473,0.204124464,0.005720507,0.000532293,0.000049324,-0.000000008,-0.000002967,0.000000001,g
6299.574007220,25730.745487365,38855.386281588,-17068.797195323,14059.642234357,-16359.103103130,14615.769161595,0.020525401,0.083836442,0.126599416,-0.002362808,0.001946256,-0.002264566,0.002023239,0.210435858,0.003513840,0.000148686,0.000000217,-0.000000000,0.000000009,-0.000000000,g
-1788.900763359,17147.908396947,46799.059160305,-19551.743954315,8959.576306742,-11496.602762077,2559.839090088,-0.006515139,0.062452321,0.170441186,-0.003110694,0.001425474,-0.001829116,0.000407272,0.232893507,0.011831383,0.000132133,0.000007471,-0.000000000,0.000000743,0.000000000,g
2562.585062241,15984.099585062,36669.062240664,8237.736316524,77333.216938413,-9484.482774057,51820.324305710,0.011030221,0.068800897,0.157835877,0.001615066,0.015161720,-0.001859499,0.010159739,0.226636774,0.008413891,0.002269761,0.000315595,0.000000126,0.000003500,0.000000236,g
5237.565943239,28490.310517529,49509.595993322,10912.290467418,103690.629674945,-9314.048556163,64322.055813669,0.014597412,0.079404212,0.137986226,0.001242650,0.011807894,-0.001060648,0.007324751,0.217390438,0.004284190,0.001344043,0.000188904,0.000000033,0.000002910,0.000000089,g
2834.757462687,22884.430970149,39107.634328358,-25002.602486634,-30311.083565382,-10718.097940800,-938.086266428,0.009867027,0.079654541,0.136123142,-0.003759008,-0.004557110,-0.001611409,-0.000141036,0.215777683,0.003578136,0.000269452,0.000053261,0.000000005,-0.000000340,0.000000004,g
2052.437606838,21010.382905983,44631.357264957,-10439.058069983,789.571241143,-12613.254443714,24886.914141282,0.005997334,0.061393478,0.130415245,-0.001261164,0.000095390,-0.001523833,0.003006640,0.191808723,0.004907876,0.000049382,0.000005087,-0.000000000,0.000000010,-0.000000000,g
-1059.775100402,17997.510040161,35899.937751004,-13100.894501702,12723.722198030,-10051.216496507,31312.863179626,-0.004273218,0.072569435,0.144755479,-0.002367160,0.002299010,-0.001816123,0.005657824,0.217324913,0.005283867,0.000238719,0.000011062,0.000000001,0.000000738,-0.000000000,g
-575.331325301,15124.090361446,40920.548192771,-1085.530701118,-38648.447670199,5147.648570185,-2029.346494411,-0.002319847,0.060983252,0.164999549,-0.000196141,-0.006983268,0.000930113,-0.000366676,0.225982801,0.010840917,0.000478780,0.000036957,-0.000000005,-0.000003810,0.000000001,g
2833.543010753,20449.299283154,44732.919354839,-328.695147801,-13941.932708984,-9287.268521730,-19415.822407216,0.009100419,0.065676505,0.143667602,-0.000044690,-0.001895560,-0.001262707,-0.002639796,0.209344107,0.006413882,0.000025850,0.000017181,0.000000000,0.000000093,0.000000000,g
-760.843400447,12439.937360179,31570.608501119,-5927.349914168,3936.451966628,-10561.634530977,2604.960687457,-0.003807854,0.062259144,0.158003936,-0.001403110,0.000931829,-0.002500128,0.000616641,0.220263081,0.009225064,0.000051334,0.000003078,0.000000000,-0.000000195,-0.000000000,g
8738.615798923,25273.511669659,42827.418312388,-34819.011526226,-35189.269602802,-15629.444942611,-25830.048580334,0.028166459,0.081462025,0.138042083,-0.004755306,-0.004805873,-0.002134546,-0.003527664,0.219504108,0.006374701,0.000266184,0.000116777,0.000000020,0.000007633,-0.000000004,g
7748.118314425,26337.296596434,63432.839546191,-21555.741492399,19054.636921477,-15360.826816640,-21400.756023944,0.020352882,0.069183235,0.166626405,-0.002279555,0.002015059,-0.001624433,-0.002263165,0.235809640,0.011152131,0.000079758,0.000020789,-0.000000000,0.000001852,0.000000001,g
5446.281867145,26582.886894075,37841.472172352,-13705.895803049,22496.180561420,-16838.558512679,20231.702290740,0.017554551,0.085682426,0.121971295,-0.001871843,0.003072351,-0.002299677,0.002763086,0.207653720,0.002549531,0.000202836,0.000001391,0.000000000,0.000000056,0.000000000,g
7088.881918819,25932.199261993,36513.107011070,-41089.758731498,19522.281926990,-35359.535600005,41414.281749977,0.024131214,0.088275620,0.124294015,-0.006008075,0.002854515,-0.005170212,0.006055527,0.212569635,0.003626587,0.000768451,0.000005365,0.000000000,-0.000000204,0.000000000,g
5313.000000000,26360.000000000,38377.250883392,-21330.349823322,11223.360424028,-10884.000000000,43305.694589768,0.016584675,0.082283460,0.119795636,-0.002798704,0.001472590,-0.001428063,0.005682035,0.202079096,0.002507369,0.000232368,0.000008316,0.000000000,0.000000320,-0.000000000,g
3511.307262570,16925.914338920,42449.441340782,-1837.781717175,-9966.440893439,-6304.393364058,12767.259386411,0.012176438,0.058695333,0.147205287,-0.000275016,-0.001491435,-0.000943425,0.001910566,0.205900619,0.008427075,0.000019951,0.000008604,-0.000000000,-0.000000482,-0.000000000,g
1026.431334623,14648.564796905,42783.736943907,320.719419804,-4923.444664763,-6623.967226485,-1157.869848739,0.003840156,0.054804219,0.160065461,0.000052771,-0.000810108,-0.001089913,-0.000190517,0.214869679,0.011138916,0.000001918,0.000003629,-0.000000000,-0.000000374,-0.000000000,g
3024.097297297,25140.479279279,35474.064864865,-26153.572417824,5351.859829559,-15502.777845954,65235.692739226,0.009817701,0.081618308,0.115166187,-0.003604114,0.000737517,-0.002136373,0.008989858,0.196784495,0.001511009,0.000411040,0.000030963,0.000000002,0.000000612,-0.000000003,g
1816.461538462,18208.666666667,35684.946745562,-5165.274161736,10513.169776969,-10751.709401709,-29019.937887329,0.007066596,0.070837337,0.138825464,-0.000892429,0.001816410,-0.001857623,-0.005013911,0.209662801,0.004822133,0.000058850,0.000034887,0.000000000,0.000002379,0.000000002,g
7519.721254355,19310.956445993,62048.216027875,15249.046413092,53872.287984557,16877.193118770,33505.378989669,0.022823275,0.058611117,0.188323933,0.001931804,0.006824733,0.002138063,0.004244581,0.246935050,0.018909022,0.000338619,0.000118479,0.000000008,-0.000000418,0.000000022,g
13516.981132075,15653.396226415,40186.280660377,1061.984425062,23236.030615877,1048.105375579,63533.455555802,0.075187907,0.087071668,0.223535292,0.000286882,0.006276930,0.000283133,0.017162788,0.310606960,0.041235206,0.000609775,0.000347525,0.000000156,0.000070107,0.000000036,g
3839.461254613,25930.044280443,44085.721402214,-27056.527566345,-24110.918914502,-16500.349096553,26029.103865691,0.013069883,0.088268284,0.150071899,-0.003956160,-0.003525458,-0.002412653,0.003805932,0.238340184,0.004502974,0.000312334,0.000035284,-0.000000001,-0.000002131,0.000000003,g
